vocab_id,token,token_repr,origin_tokenizer,token_type,merge_parts,rrf_score
97530,periodic,'periodic',deepseek_llm,merge,'period' + 'ic',2.287910679967054e-05
97532,ĠisError,'ĠisError',qwen,merge,'Ġis' + 'Error',2.2878845075900567e-05
97534,endars,'endars',qwen,merge,'end' + 'ars',2.2878321646324026e-05
97537,ĠServiceProvider,'ĠServiceProvider',qwen,merge,'ĠService' + 'Provider',2.2877536546864634e-05
97538,ĠčĊĉ,'ĠčĊĉ',bytedance_ouro,merge,'Ġ' + 'čĊĉ',2.2877536546864634e-05
97539,"])),Ċ","'])),Ċ'",qwen,merge,"']' + ')),Ċ'",2.287701317715959e-05
97541,_venta,'_venta',qwen,merge,'_' + 'venta',2.287648983140027e-05
97542,chdir,'chdir',bytedance_ouro,merge,'ch' + 'dir',2.287596650958503e-05
97543,Ġresoluci,'Ġresoluci',deepseek_llm,merge,'Ġresol' + 'uci',2.287596650958503e-05
97545,"""'Ċ","'""\'Ċ'",qwen,merge,"'""' + ""'Ċ""",2.2874658309791497e-05
97546,Ġcristians,'Ġcristians',deepseek_llm,merge,'Ġcrist' + 'ians',2.287439668778736e-05
97547,Ġclung,'Ġclung',deepseek_llm,merge,'Ġcl' + 'ung',2.2874360495144063e-05
97548,Ġtreehouse,'Ġtreehouse',bytedance_ouro,merge,'Ġtree' + 'house',2.287387346173201e-05
97551,_BLK,'_BLK',qwen,merge,'_BL' + 'K',2.287308866752822e-05
97552,Ġauthentically,'Ġauthentically',bytedance_ouro,merge,'Ġauthent' + 'ically',2.2872303927174583e-05
97553,.DisplayMember,'.DisplayMember',qwen,merge,'.Display' + 'Member',2.287204235902245e-05
97555,ionats,'ionats',deepseek_llm,merge,'ion' + 'ats',2.2871780796852844e-05
97556,ĉhelp,'ĉhelp',qwen,merge,'ĉ' + 'help',2.2871519240665562e-05
97557,Ġ['-,"""Ġ['-""",qwen,merge,"""Ġ['"" + '-'",2.28712576904604e-05
97558,.isNullOrEmpty,'.isNullOrEmpty',qwen,merge,'.is' + 'NullOrEmpty',2.287047307573557e-05
97559,ĠWoW,'ĠWoW',qwen,merge,'ĠWo' + 'W',2.2870211549456832e-05
97560,Ġcontracte,'Ġcontracte',deepseek_llm,merge,'Ġcontract' + 'e',2.2870211549456832e-05
97561,(hdr,'(hdr',qwen,merge,'(h' + 'dr',2.2869688514842427e-05
97562,ĠJComboBox,'ĠJComboBox',qwen,merge,'ĠJ' + 'ComboBox',2.2869165504150753e-05
97563,ĠLivestock,'ĠLivestock',bytedance_ouro,merge,'ĠLiv' + 'estock',2.2869165504150753e-05
97565,ÅĤyw,'ÅĤyw',mistral,merge,'ÅĤy' + 'w',2.2868434806257634e-05
97566,_cust,'_cust',qwen,merge,'_c' + 'ust',2.286838103296477e-05
97567,BooleanField,'BooleanField',bytedance_ouro,merge,'Boolean' + 'Field',2.2868119554529032e-05
97568,{_,'{_',qwen,merge,'{' + '_',2.2867073700578538e-05
97570,uerite,'uerite',deepseek_llm,merge,'uer' + 'ite',2.2866678875998193e-05
97572,BASH,'BASH',qwen,merge,'B' + 'ASH',2.286550509900764e-05
97573,irvana,'irvana',bytedance_ouro,merge,'ir' + 'vana',2.286550509900764e-05
97575,Ġinitialised,'Ġinitialised',qwen,merge,'Ġinitial' + 'ised',2.2864459484177794e-05
97576,arono,'arono',mistral,merge,'aro' + 'no',2.286393671262318e-05
97578,_LOGGER,'_LOGGER',qwen,merge,'_LOG' + 'GER',2.2862891241226367e-05
97579,"Ġ"")""Ċ","'Ġ"")""Ċ'",qwen,merge,"'Ġ"")' + '""Ċ'",2.2862107200420662e-05
97580,PEnd,'PEnd',qwen,merge,'PE' + 'nd',2.2861845865435177e-05
97581,Ġbuoyancy,'Ġbuoyancy',bytedance_ouro,merge,'Ġbuoy' + 'ancy',2.2861845865435177e-05
97585,-educated,'-educated',qwen,merge,'-' + 'educated',2.2860800585236496e-05
97586,LEGATO,'LEGATO',bytedance_ouro,merge,'LEG' + 'ATO',2.2860800585236496e-05
97589,Traject,'Traject',deepseek_llm,merge,'Tra' + 'ject',2.286027798098025e-05
97590,/people,'/people',qwen,merge,'/' + 'people',2.286001668781218e-05
97591,.'''Ċ,""".'''Ċ""",qwen,merge,""".''"" + ""'Ċ""",2.2859755400617213e-05
97592,_todo,'_todo',qwen,merge,'_t' + 'odo',2.285949411939514e-05
97593,edema,'edema',bytedance_ouro,merge,'ed' + 'ema',2.285923284414575e-05
97596,Cic,'Cic',deepseek_llm,merge,'C' + 'ic',2.285818780287099e-05
97597,_ENTRIES,'_ENTRIES',qwen,merge,'_ENT' + 'RIES',2.2857142857142858e-05
97598,",default","',default'",qwen,merge,"',' + 'default'",2.285688163563845e-05
97599,ĠPyTorch,'ĠPyTorch',bytedance_ouro,merge,'ĠPy' + 'Torch',2.2856098006948253e-05
97600,readOnly,'readOnly',qwen,merge,'read' + 'Only',2.2855053252274078e-05
97601,Ġfancied,'Ġfancied',deepseek_llm,merge,'Ġfanc' + 'ied',2.2854530910753055e-05
97604,.addData,'.addData',qwen,merge,'.add' + 'Data',2.2853486299334964e-05
97605,Ġgastronomy,'Ġgastronomy',bytedance_ouro,merge,'Ġgast' + 'ronomy',2.2853486299334964e-05
97606,]}\,']}\\',deepseek_llm,merge,']' + '}\\',2.2852964029434616e-05
97610,expectException,'expectException',qwen,merge,'expect' + 'Exception',2.2852180669340373e-05
97612,.Details,'.Details',qwen,merge,'.D' + 'etails',2.2850875188519722e-05
97613,ĠrandomNumber,'ĠrandomNumber',qwen,merge,'Ġrandom' + 'Number',2.2850614110254212e-05
97614,esca,'esca',deepseek_llm,merge,'esc' + 'a',2.2849830911251256e-05
97615,ewe,'ewe',qwen,merge,'ew' + 'e',2.2849830911251256e-05
97616,upsilon,'upsilon',deepseek_llm,merge,'ups' + 'ilon',2.2849308808408547e-05
97617,ĠOscill,'ĠOscill',bytedance_ouro,merge,'ĠO' + 'scill',2.2849308808408547e-05
97618,ĠĠĉĉĉĉ,'ĠĠĉĉĉĉ',qwen,merge,'ĠĠ' + 'ĉĉĉĉ',2.284852569887928e-05
97619,_TestCase,'_TestCase',qwen,merge,'_Test' + 'Case',2.2848264674297987e-05
97622,.onSubmit,'.onSubmit',qwen,merge,'.on' + 'Submit',2.2847220635609676e-05
97623,caa,'caa',qwen,merge,'ca' + 'a',2.2846959640845793e-05
97624,_ALARM,'_ALARM',qwen,merge,'_AL' + 'ARM',2.284669865204478e-05
97625,ĠLipschitz,'ĠLipschitz',deepseek_llm,merge,'ĠL' + 'ipschitz',2.284669865204478e-05
97626,(curl,'(curl',qwen,merge,'(c' + 'url',2.284513284444749e-05
97627,Ġfonamental,'Ġfonamental',deepseek_llm,merge,'Ġfon' + 'amental',2.2843567251461987e-05
97628,ubli,'ubli',mistral,merge,'ubl' + 'i',2.284304543481737e-05
97629,ĠMcGr,'ĠMcGr',qwen,merge,'ĠMc' + 'Gr',2.284278453543487e-05
97631,@{}},'@{}}',deepseek_llm,merge,'@{' + '}}',2.284148012791229e-05
97632,vanished,'vanished',qwen,merge,'van' + 'ished',2.2840958406614743e-05
97633,caffe,'caffe',qwen,merge,'caff' + 'e',2.2840175869354194e-05
97634,iddled,'iddled',qwen,merge,'idd' + 'led',2.2839654207635296e-05
97635,.isdigit,'.isdigit',qwen,merge,'.is' + 'digit',2.2839393385711677e-05
97636,drwxr,'drwxr',deepseek_llm,merge,'dr' + 'wxr',2.2839393385711677e-05
97639,\Resources,'\\Resources',qwen,merge,'\\' + 'Resources',2.2838610955681676e-05
97643,itaci,'itaci',deepseek_llm,merge,'it' + 'aci',2.2836785494073854e-05
97644,"Ġ''),","""Ġ''),""",qwen,merge,"""Ġ''"" + '),'",2.283626398721169e-05
97645,.normalized,'.normalized',qwen,merge,'.normal' + 'ized',2.283600324271246e-05
97647,ĠpÃ³Åºniej,'ĠpÃ³Åºniej',mistral,merge,'ĠpÃ³Åº' + 'niej',2.283577811060547e-05
97648,Competicions,'Competicions',deepseek_llm,merge,'Compet' + 'icions',2.2834699609526637e-05
97649,purge,'purge',deepseek_llm,merge,'pur' + 'ge',2.2834178197926655e-05
97650,}{!,'}{!',deepseek_llm,merge,'}{' + '!',2.2833656810138145e-05
97651,apeutics,'apeutics',qwen,merge,'apeut' + 'ics',2.283339612517268e-05
97652,Ġ*\,'Ġ*\\',qwen,merge,'Ġ*' + '\\',2.2833135446159466e-05
97653,_LS,'_LS',qwen,merge,'_L' + 'S',2.2832614105988996e-05
97654,vantage,'vantage',bytedance_ouro,merge,'vant' + 'age',2.2832614105988996e-05
97659,Ġinvariants,'Ġinvariants',deepseek_llm,merge,'Ġinvari' + 'ants',2.2831571497066144e-05
97660,ĠgetResource,'ĠgetResource',qwen,merge,'Ġget' + 'Resource',2.283131085971301e-05
97661,_plots,'_plots',qwen,merge,'_pl' + 'ots',2.2831050228310503e-05
97662,ĠOccur,'ĠOccur',bytedance_ouro,merge,'ĠOcc' + 'ur',2.2830528983356545e-05
97663,DivElement,'DivElement',qwen,merge,'Div' + 'Element',2.283000776220264e-05
97664,uckingham,'uckingham',bytedance_ouro,merge,'ucking' + 'ham',2.282844424152494e-05
97665,_TB,'_TB',qwen,merge,'_T' + 'B',2.2828183675565855e-05
97667,_billing,'_billing',qwen,merge,'_b' + 'illing',2.2827923115554947e-05
97668,ĠtabPage,'ĠtabPage',qwen,merge,'Ġtab' + 'Page',2.282714147120927e-05
97670,xfff,'xfff',qwen,merge,'xff' + 'f',2.282662040471598e-05
97671,-$\,'-$\\',deepseek_llm,merge,'-' + '$\\',2.2826359880389874e-05
97672,_hid,'_hid',qwen,merge,'_h' + 'id',2.2826359880389874e-05
97678,WindowSize,'WindowSize',qwen,merge,'Window' + 'Size',2.2825317842550957e-05
97680,Ġincremented,'Ġincremented',qwen,merge,'Ġincrement' + 'ed',2.2824796859307953e-05
97683,YPRE,'YPRE',qwen,merge,'YP' + 'RE',2.2823754964166705e-05
97684,ĠApiController,'ĠApiController',qwen,merge,'ĠApi' + 'Controller',2.2822973605231025e-05
97685,[Unit,'[Unit',qwen,merge,'[' + 'Unit',2.2822713164140955e-05
97686,ussel,'ussel',bytedance_ouro,merge,'uss' + 'el',2.282167145921767e-05
97687,ĠSaudis,'ĠSaudis',qwen,merge,'ĠSaud' + 'is',2.2820629849383842e-05
97688,Ġegip,'Ġegip',deepseek_llm,merge,'Ġeg' + 'ip',2.2820508153143643e-05
97689,ĠinvokingState,'ĠinvokingState',qwen,merge,'Ġinvoking' + 'State',2.2819067612897336e-05
97690,_ATOMIC,'_ATOMIC',qwen,merge,'_AT' + 'OMIC',2.2818546914932458e-05
97691,SubMenu,'SubMenu',qwen,merge,'Sub' + 'Menu',2.2818286574861095e-05
97692,_compress,'_compress',qwen,merge,'_com' + 'press',2.2818026240730177e-05
97695,Ġanteriorment,'Ġanteriorment',deepseek_llm,merge,'Ġanterior' + 'ment',2.281750559028887e-05
97697,.pushButton,'.pushButton',qwen,merge,'.push' + 'Button',2.2817245273978074e-05
97698,ugger,'ugger',bytedance_ouro,merge,'ugg' + 'er',2.281698496360691e-05
97699,Ġionizing,'Ġionizing',bytedance_ouro,merge,'Ġion' + 'izing',2.2816464360682667e-05
97702,Disallow,'Disallow',qwen,merge,'Dis' + 'allow',2.2815683500838475e-05
97703,_CHK,'_CHK',qwen,merge,'_CH' + 'K',2.2815423226100844e-05
97704,)$},')$}',deepseek_llm,merge,')$' + '}',2.281490269444001e-05
97705,ĠPunishment,'ĠPunishment',bytedance_ouro,merge,'ĠPun' + 'ishment',2.2814382186530387e-05
97706,(fil,'(fil',qwen,merge,'(f' + 'il',2.281386170237036e-05
97707,Ġovereating,'Ġovereating',bytedance_ouro,merge,'Ġove' + 'reating',2.2812820805292574e-05
97708,_san,'_san',qwen,merge,'_s' + 'an',2.2812560595864083e-05
97709,Ġstddev,'Ġstddev',qwen,merge,'Ġstd' + 'dev',2.2812300392371565e-05
97710,ĠNineteenth,'ĠNineteenth',bytedance_ouro,merge,'ĠN' + 'ineteenth',2.2809698683880386e-05
97712,Ġdefec,'Ġdefec',bytedance_ouro,merge,'Ġdef' + 'ec',2.2808658166640057e-05
97715,ĠDied,'ĠDied',qwen,merge,'ĠD' + 'ied',2.28070975687634e-05
97717,$rows,'$rows',qwen,merge,'$' + 'rows',2.280657741692704e-05
97718,Ġtranscended,'Ġtranscended',bytedance_ouro,merge,'Ġtransc' + 'ended',2.280657741692704e-05
97719,Ġkeypoints,'Ġkeypoints',qwen,merge,'Ġkey' + 'points',2.2805797233656796e-05
97720,Ġ{});ĊĊ,'Ġ{});ĊĊ',qwen,merge,'Ġ{' + '});ĊĊ',2.2805277141130458e-05
97721,biggr,'biggr',deepseek_llm,merge,'big' + 'gr',2.2804497046817632e-05
97723,Ġmagg,'Ġmagg',qwen,merge,'Ġmag' + 'g',2.280397701359117e-05
97728,ĠSTDOUT,'ĠSTDOUT',qwen,merge,'ĠSTD' + 'OUT',2.2801897117840204e-05
97729,ĠmAuth,'ĠmAuth',qwen,merge,'Ġm' + 'Auth',2.2800597375651243e-05
97731,ĠConsuming,'ĠConsuming',bytedance_ouro,merge,'ĠCons' + 'uming',2.2799817601459188e-05
97733,Ġstaggered,'Ġstaggered',deepseek_llm,merge,'Ġstag' + 'gered',2.27983163546167e-05
97734,HEN,'HEN',qwen,merge,'H' + 'EN',2.279825821307252e-05
97735,Ġmacron,'Ġmacron',bytedance_ouro,merge,'Ġmac' + 'ron',2.2797738464344337e-05
97737,Exiting,'Exiting',qwen,merge,'Ex' + 'iting',2.2797478598866964e-05
97741,osocial,'osocial',bytedance_ouro,merge,'os' + 'ocial',4.0170322165983774e-05
97743,euillez,'euillez',qwen,merge,'eu' + 'illez',2.2797218739313804e-05
97745,.getInfo,'.getInfo',qwen,merge,'.get' + 'Info',2.2796439196197555e-05
97750,""""""".","'"""""".'",qwen,merge,"'""""' + '"".'",2.2795919530404058e-05
97751,Ġlá»,'Ġlá»',mistral,merge,'Ġl' + 'á»',2.2795659706391902e-05
97752,ĠBLL,'ĠBLL',qwen,merge,'ĠB' + 'LL',2.2795140076135767e-05
97755,_gb,'_gb',qwen,merge,'_g' + 'b',2.2794620469569182e-05
97756,ĠProphets,'ĠProphets',bytedance_ouro,merge,'ĠProphe' + 'ts',2.2794620469569182e-05
97757,ĠĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,'ĠĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'Ġ' + 'ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ',2.2793061791990517e-05
97760,wdx,'wdx',qwen,merge,'wd' + 'x',2.279228253313428e-05
97761,Ġattuned,'Ġattuned',bytedance_ouro,merge,'Ġatt' + 'uned',2.279202279202279e-05
97766,Ġhardiness,'Ġhardiness',bytedance_ouro,merge,'Ġhard' + 'iness',2.279098388677439e-05
97767,Figs,'Figs',deepseek_llm,merge,'Fig' + 's',2.2790850948144113e-05
97768,ĠDetected,'ĠDetected',qwen,merge,'ĠDet' + 'ected',2.279072417526067e-05
97769,Ġ_ĊĊ,'Ġ_ĊĊ',qwen,merge,'Ġ_' + 'ĊĊ',2.279046446966589e-05
97771,+S,'+S',qwen,merge,'+' + 'S',2.2789945076232365e-05
97772,Ġarrhythmias,'Ġarrhythmias',bytedance_ouro,merge,'Ġarr' + 'hythmias',2.2789945076232365e-05
97773,_stand,'_stand',qwen,merge,'_st' + 'and',2.2788906360383765e-05
97774,authentic,'authentic',deepseek_llm,merge,'aut' + 'hentic',2.2788906360383765e-05
97775,_vp,'_vp',qwen,merge,'_v' + 'p',2.2788127385632085e-05
97776,_FAR,'_FAR',qwen,merge,'_F' + 'AR',2.278786773921564e-05
97778,"""crypto","'""crypto'",qwen,merge,"'""' + 'crypto'",2.278682921271505e-05
97781,Antib,'Antib',bytedance_ouro,merge,'Ant' + 'ib',2.2786309984961035e-05
97782,_UTILS,'_UTILS',qwen,merge,'_UTIL' + 'S',2.2786309984961035e-05
97783,ĠSDGs,'ĠSDGs',bytedance_ouro,merge,'ĠSD' + 'Gs',2.278579078086905e-05
97784,ĠBaptism,'ĠBaptism',bytedance_ouro,merge,'ĠBapt' + 'ism',2.2785271600437476e-05
97788,getLocation,'getLocation',qwen,merge,'get' + 'Location',2.278501201909384e-05
97790,[code,'[code',qwen,merge,'[' + 'code',2.27847524436647e-05
97792,dkms,'dkms',deepseek_llm,merge,'dk' + 'ms',2.2783714201089062e-05
97794,Ġeard,'Ġeard',bytedance_ouro,merge,'Ġe' + 'ard',2.2782676053129202e-05
97796,Ġreproach,'Ġreproach',deepseek_llm,merge,'Ġrepro' + 'ach',2.2781637999772185e-05
97799,<=$,'<=$',qwen,merge,'<' + '=$',2.2780340566091464e-05
97801,Ġthither,'Ġthither',deepseek_llm,merge,'Ġth' + 'ither',2.277956217681496e-05
97802,AppName,'AppName',qwen,merge,'App' + 'Name',2.277930272554357e-05
97803,}\.[,'}\\.[',qwen,merge,'}\\' + '.[',2.2779043280182233e-05
97805,EGA,'EGA',qwen,merge,'EG' + 'A',2.2778783840730744e-05
97808,)prepare,')prepare',qwen,merge,')' + 'prepare',2.2777227328117348e-05
97809,:layout,':layout',mistral,merge,':' + 'layout',2.277644915157727e-05
97811,ĉvertices,'ĉvertices',qwen,merge,'ĉ' + 'vertices',2.2775411665565854e-05
97812,>Action,'>Action',qwen,merge,'>' + 'Action',2.2775152308831066e-05
97818,brack,'brack',deepseek_llm,merge,'br' + 'ack',2.2771983859870513e-05
97822,(IT,'(IT',qwen,merge,'(' + 'IT',2.2769188733805414e-05
97829,llium,'llium',bytedance_ouro,merge,'ll' + 'ium',2.2767633532170667e-05
97833,ĠBison,'ĠBison',qwen,merge,'ĠB' + 'ison',2.2766596849102996e-05
97836,ĠĠĠĠĠĠĠĉ,'ĠĠĠĠĠĠĠĉ',qwen,merge,'ĠĠĠĠĠĠĠ' + 'ĉ',2.2766337693087e-05
97838,Ġeroding,'Ġeroding',bytedance_ouro,merge,'Ġer' + 'oding',2.2766078542970974e-05
97841,=Value,'=Value',qwen,merge,'=' + 'Value',2.276530112802067e-05
97843,enthic,'enthic',bytedance_ouro,merge,'enth' + 'ic',2.2765042001502492e-05
97844,ĠGiuliani,'ĠGiuliani',qwen,merge,'ĠGiul' + 'iani',2.2764782880883274e-05
97846,Ġcastes,'Ġcastes',bytedance_ouro,merge,'Ġcast' + 'es',2.276452376616281e-05
97847,Becoming,'Becoming',bytedance_ouro,merge,'Be' + 'coming',2.2764005554417357e-05
97848,ponce,'ponce',qwen,merge,'pon' + 'ce',2.276348736626451e-05
97849,_residual,'_residual',qwen,merge,'_res' + 'idual',2.2763228281034818e-05
97851,ĠCelts,'ĠCelts',bytedance_ouro,merge,'ĠCel' + 'ts',2.276296920170267e-05
97853,DataStream,'DataStream',qwen,merge,'Data' + 'Stream',2.2761673893498128e-05
97855,oceros,'oceros',bytedance_ouro,merge,'oc' + 'eros',2.2760378732702113e-05
97856,Zhang,'Zhang',deepseek_llm,merge,'Z' + 'hang',2.276007173579222e-05
97857,ĉeffect,'ĉeffect',qwen,merge,'ĉe' + 'ffect',2.2759601706970128e-05
97859,ALLENG,'ALLENG',qwen,merge,'ALLE' + 'NG',2.275856575518611e-05
97861,ĠOSI,'ĠOSI',qwen,merge,'ĠOS' + 'I',2.2757529897704904e-05
97862,tournament,'tournament',qwen,merge,'t' + 'ournament',2.275727094806791e-05
97863,Ġassassinat,'Ġassassinat',deepseek_llm,merge,'Ġassass' + 'inat',2.2756753066472476e-05
97868,vanced,'vanced',qwen,merge,'v' + 'anced',2.2755199563100167e-05
97869,.HasKey,'.HasKey',qwen,merge,'.Has' + 'Key',2.2754940666492212e-05
97870,apparent,'apparent',deepseek_llm,merge,'app' + 'arent',2.2754681775775364e-05
97871,Ġcramping,'Ġcramping',bytedance_ouro,merge,'Ġcram' + 'ping',2.2754681775775364e-05
97872,(startTime,'(startTime',qwen,merge,'(start' + 'Time',2.2754422890949427e-05
97878,Ġlluny,'Ġlluny',deepseek_llm,merge,'Ġll' + 'uny',2.2754164012014198e-05
97879,(spell,'(spell',qwen,merge,'(sp' + 'ell',2.2752093192573716e-05
97881,############################,'############################',qwen,merge,'################' + '############',2.2751834366645812e-05
97882,"Ġ"""":","'Ġ"""":'",bytedance_ouro,merge,"'Ġ""' + '"":'",2.2751575546606603e-05
97883,Ġdefamation,'Ġdefamation',qwen,merge,'Ġdef' + 'amation',2.2751575546606603e-05
97884,(Arg,'(Arg',qwen,merge,'(' + 'Arg',2.2751316732455892e-05
97885,ĠuserDetails,'ĠuserDetails',qwen,merge,'Ġuser' + 'Details',2.2751057924193473e-05
97888,toThrow,'toThrow',qwen,merge,'to' + 'Throw',2.2749246431211966e-05
97889,Ġurinate,'Ġurinate',bytedance_ouro,merge,'Ġur' + 'inate',2.2748987670048682e-05
97890,Ġrebu,'Ġrebu',deepseek_llm,merge,'Ġre' + 'bu',2.274847016538138e-05
97891,JNIEnv,'JNIEnv',qwen,merge,'J' + 'NIEnv',2.2748211421876954e-05
97894,(wp,'(wp',qwen,merge,'(w' + 'p',2.274743522667819e-05
97895,ĠPrat,'ĠPrat',deepseek_llm,merge,'ĠPr' + 'at',2.2747171848582515e-05
97896,"Ġ""-"";Ċ","'Ġ""-"";Ċ'",qwen,merge,"'Ġ""-' + '"";Ċ'",2.274665908444697e-05
97897,ĉassertNotNull,'ĉassertNotNull',qwen,merge,'ĉassert' + 'NotNull',2.2746400382139527e-05
97898,addError,'addError',qwen,merge,'add' + 'Error',2.274614168571656e-05
97901,Ġsealants,'Ġsealants',bytedance_ouro,merge,'Ġseal' + 'ants',2.2744330975504356e-05
97902,.Disclaimer,'.Disclaimer',qwen,merge,'.Dis' + 'claimer',2.27435550450891e-05
97903,ĠSNMP,'ĠSNMP',qwen,merge,'ĠSN' + 'MP',2.2743296413382157e-05
97904,vably,'vably',qwen,merge,'v' + 'ably',2.2743037787557286e-05
97905,.ReadAsStringAsync,'.ReadAsStringAsync',qwen,merge,'.Read' + 'AsStringAsync',2.274252055355295e-05
97906,wage,'wage',bytedance_ouro,merge,'w' + 'age',2.2741744746656964e-05
97909,-messages,'-messages',qwen,merge,'-m' + 'essages',2.2740968992688777e-05
97912,/Index,'/Index',qwen,merge,'/' + 'Index',2.2738642048296874e-05
97913,AreEqual,'AreEqual',deepseek_llm,merge,'Are' + 'Equal',2.2738642048296874e-05
97914,Ġrabbin,'Ġrabbin',bytedance_ouro,merge,'Ġrab' + 'bin',2.2738642048296874e-05
97918,ĠReturnType,'ĠReturnType',qwen,merge,'ĠReturn' + 'Type',2.273734950716795e-05
97919,Ġinfix,'Ġinfix',qwen,merge,'Ġinf' + 'ix',2.273709101657534e-05
97920,.Categories,'.Categories',qwen,merge,'.C' + 'ategories',2.273657405302169e-05
97921,ĠExciting,'ĠExciting',bytedance_ouro,merge,'ĠExc' + 'iting',2.273605711297547e-05
97922,Ġhydrod,'Ġhydrod',deepseek_llm,merge,'Ġhyd' + 'rod',2.2735540196435067e-05
97923,Ġwizards,'Ġwizards',qwen,merge,'Ġw' + 'izards',2.2735540196435067e-05
97928,_ber,'_ber',qwen,merge,'_' + 'ber',2.2735023303398885e-05
97929,ĠOdysseus,'ĠOdysseus',bytedance_ouro,merge,'ĠOdys' + 'seus',2.2735023303398885e-05
97931,antor,'antor',qwen,merge,'ant' + 'or',2.273450643386532e-05
97932,objectId,'objectId',qwen,merge,'object' + 'Id',2.2733731173628873e-05
97933,GuidId,'GuidId',qwen,merge,'Guid' + 'Id',2.2732697575557802e-05
97934,$errors,'$errors',qwen,merge,'$' + 'errors',2.2732439190725165e-05
97936,Ġ+=Ċ,'Ġ+=Ċ',qwen,merge,'Ġ+=' + 'Ċ',2.2732180811766176e-05
97938,"Ġ'"".$_","'Ġ\'"".$_'",qwen,merge,"'Ġ\'"".$' + '_'",2.2730889005068987e-05
97940,.newLine,'.newLine',qwen,merge,'.new' + 'Line',2.273037232349866e-05
97941,corrh,'corrh',bytedance_ouro,merge,'cor' + 'rh',2.273037232349866e-05
97942,ĠNSAIDs,'ĠNSAIDs',bytedance_ouro,merge,'ĠNSA' + 'IDs',2.2728822419710435e-05
97943,:|,':|',bytedance_ouro,merge,':' + '|',2.2728305832083277e-05
97944,QDebug,'QDebug',qwen,merge,'Q' + 'Debug',2.2728305832083277e-05
97945,Ġaspectes,'Ġaspectes',deepseek_llm,merge,'Ġaspect' + 'es',2.2728305832083277e-05
97946,_sold,'_sold',qwen,merge,'_s' + 'old',2.2727789267937906e-05
97947,TriState,'TriState',qwen,merge,'Tri' + 'State',2.2727272727272726e-05
97949,ĠaddButton,'ĠaddButton',qwen,merge,'Ġadd' + 'Button',2.2727014465744708e-05
97951,/cpp,'/cpp',qwen,merge,'/c' + 'pp',2.2725723246142307e-05
97952,ĠInquisition,'ĠInquisition',bytedance_ouro,merge,'ĠIn' + 'quisition',2.2725723246142307e-05
97953,Ġdesicc,'Ġdesicc',bytedance_ouro,merge,'Ġdes' + 'icc',2.2725206799381876e-05
97954,ĠWooCommerce,'ĠWooCommerce',qwen,merge,'ĠWoo' + 'Commerce',2.2724432173251072e-05
97956,",vector","',vector'",qwen,merge,"',' + 'vector'",2.2724173976275963e-05
97958,ĠSVC,'ĠSVC',qwen,merge,'ĠS' + 'VC',2.2722883079405116e-05
97959,*_{,'*_{',mistral,merge,'*' + '_{',2.2722624917630484e-05
97960,ialias,'ialias',qwen,merge,'ial' + 'ias',2.27223667617219e-05
97961,oelect,'oelect',bytedance_ouro,merge,'oe' + 'lect',2.2722108611679163e-05
97962,LOCITY,'LOCITY',qwen,merge,'LOC' + 'ITY',2.2721592329190428e-05
97963,ĠWestbrook,'ĠWestbrook',qwen,merge,'ĠWest' + 'brook',2.2721334196744034e-05
97964,assumption,'assumption',deepseek_llm,merge,'ass' + 'umption',2.2721076070162683e-05
97965,diabetes,'diabetes',bytedance_ouro,merge,'di' + 'abetes',2.2720559834594324e-05
97968,ĠFatty,'ĠFatty',bytedance_ouro,merge,'ĠFat' + 'ty',2.2719527433829376e-05
97969,/dir,'/dir',qwen,merge,'/d' + 'ir',2.271926934829776e-05
97970,Ġupholst,'Ġupholst',deepseek_llm,merge,'Ġup' + 'holst',2.2719011268629588e-05
97971,-append,'-append',qwen,merge,'-' + 'append',2.2718495126882797e-05
97972,ĠGuarant,'ĠGuarant',deepseek_llm,merge,'ĠGu' + 'arant',2.2718495126882797e-05
97974,ĠDonetsk,'ĠDonetsk',mistral,merge,'ĠDone' + 'tsk',2.4651895926911664e-05
